! tile     RA          DEC
! number   [rad]       [rad]
  37338    2.221204    -0.547827
  37339    2.245748    -0.547827
  37340    2.270292    -0.547827
  37341    2.294835    -0.547827
  37342    2.319379    -0.547827
  37343    2.343923    -0.547827
  37344    2.368466    -0.547827
  37345    2.393010    -0.547827
  37346    2.417554    -0.547827
  37347    2.442097    -0.547827
  37348    2.466641    -0.547827
  37349    2.491185    -0.547827
  37350    2.515728    -0.547827
  37351    2.540272    -0.547827
  37352    2.564816    -0.547827
  37353    2.589360    -0.547827
  37354    2.613903    -0.547827
  37355    2.638447    -0.547827
  37356    2.662991    -0.547827
  37357    2.687534    -0.547827
  37358    2.712078    -0.547827
  37359    2.736622    -0.547827
  37360    2.761165    -0.547827
  37361    2.785709    -0.547827
  37362    2.810253    -0.547827
  37363    2.834796    -0.547827
  37364    2.859340    -0.547827
  37365    2.883884    -0.547827
  37366    2.908428    -0.547827
  37367    2.932971    -0.547827
  37368    2.957515    -0.547827
  37369    2.982059    -0.547827
  37370    3.006602    -0.547827
  37371    3.031146    -0.547827
  37372    3.055690    -0.547827
  37373    3.080233    -0.547827
  37374    3.104777    -0.547827
  37375    3.129321    -0.547827
  37376    3.153864    -0.547827
  37377    3.178408    -0.547827
  37378    3.202952    -0.547827
  37379    3.227496    -0.547827
  37380    3.252039    -0.547827
  37381    3.276583    -0.547827
  37382    3.301127    -0.547827
  37383    3.325670    -0.547827
  37384    3.350214    -0.547827
  37385    3.374758    -0.547827
  37386    3.399301    -0.547827
  37387    3.423845    -0.547827
  37388    3.448389    -0.547827
  37389    3.472933    -0.547827
  37390    3.497476    -0.547827
  37391    3.522020    -0.547827
  37392    3.546564    -0.547827
  37393    3.571107    -0.547827
  37394    3.595651    -0.547827
  37395    3.620195    -0.547827
  37396    3.644738    -0.547827
  37397    3.669282    -0.547827
  37398    3.693826    -0.547827
  37399    3.718369    -0.547827
  37400    3.742913    -0.547827
  37401    3.767457    -0.547827
  37402    3.792001    -0.547827
  37403    3.816544    -0.547827
  37404    3.841088    -0.547827
  37405    3.865632    -0.547827
  37406    3.890175    -0.547827
  37407    3.914719    -0.547827
  37408    3.939263    -0.547827
  37409    3.963806    -0.547827
  37410    3.988350    -0.547827
  37411    4.012894    -0.547827
  37412    4.037437    -0.547827
  37413    4.061981    -0.547827
  37414    4.086525    -0.547827
  37415    4.111069    -0.547827
  37416    4.135612    -0.547827
  37417    4.160156    -0.547827
  37418    4.184700    -0.547827
  37419    4.209243    -0.547827
  37420    4.233787    -0.547827
  37421    4.258331    -0.547827
  37422    4.282874    -0.547827
  37423    4.307418    -0.547827
  37424    4.331962    -0.547827
  37425    4.356505    -0.547827
  37426    4.381049    -0.547827
  37427    4.405593    -0.547827
  37428    4.430137    -0.547827
  37429    4.454680    -0.547827
  37430    4.479224    -0.547827
  37431    4.503768    -0.547827
  37432    4.528311    -0.547827
  37433    4.552855    -0.547827
  37434    4.577399    -0.547827
  37435    4.601942    -0.547827
  37436    4.626486    -0.547827
  37437    4.651030    -0.547827
  37438    4.675573    -0.547827
  37439    4.700117    -0.547827
  37440    4.724661    -0.547827
  37441    4.749205    -0.547827
  37442    4.773748    -0.547827
  37443    4.798292    -0.547827
  37444    4.822836    -0.547827
  37445    4.847379    -0.547827
  37446    4.871923    -0.547827
  37447    4.896467    -0.547827
  37448    4.921010    -0.547827
  37449    4.945554    -0.547827
  37450    4.970098    -0.547827
  37451    4.994641    -0.547827
  37452    5.019185    -0.547827
  37453    5.043729    -0.547827
  37454    5.068273    -0.547827
  37455    5.092816    -0.547827
  37456    5.117360    -0.547827
  37457    5.141904    -0.547827
  37458    5.166447    -0.547827
  37459    5.190991    -0.547827
  37460    5.215535    -0.547827
  37461    5.240078    -0.547827
  37462    5.264622    -0.547827
  37463    5.289166    -0.547827
  37464    5.313709    -0.547827
  37465    5.338253    -0.547827
  37466    5.362797    -0.547827
  37467    5.387341    -0.547827
  37468    5.411884    -0.547827
  37469    5.436428    -0.547827
  37470    5.460972    -0.547827
  37471    5.485515    -0.547827
  37472    5.510059    -0.547827
  37473    5.534603    -0.547827
  37474    5.559146    -0.547827
  37475    5.583690    -0.547827
  37476    5.608234    -0.547827
  37477    5.632777    -0.547827
  37478    5.657321    -0.547827
  37479    5.681865    -0.547827
  37480    5.706409    -0.547827
  37481    5.730952    -0.547827
  37482    5.755496    -0.547827
  37483    5.780040    -0.547827
  37484    5.804583    -0.547827
  37485    5.829127    -0.547827
  37486    5.853671    -0.547827
  37487    5.878214    -0.547827
  37488    5.902758    -0.547827
  37489    5.927302    -0.547827
  37490    5.951845    -0.547827
  37491    5.976389    -0.547827
  37492    6.000933    -0.547827
  37493    6.025477    -0.547827
  37494    6.050020    -0.547827
  37495    6.074564    -0.547827
  37496    6.099108    -0.547827
  37497    6.123651    -0.547827
  37498    6.148195    -0.547827
  37499    6.172739    -0.547827
  37500    6.197282    -0.547827
  37501    6.221826    -0.547827
  37502    6.246370    -0.547827
  37503    6.270913    -0.547827
  37504    0.000000    -0.560075
  37505    0.024544    -0.560075
  37506    0.049087    -0.560075
  37507    0.073631    -0.560075
  37508    0.098175    -0.560075
  37509    0.122718    -0.560075
  37510    0.147262    -0.560075
  37511    0.171806    -0.560075
  37512    0.196350    -0.560075
  37513    0.220893    -0.560075
  37514    0.245437    -0.560075
  37515    0.269981    -0.560075
  37516    0.294524    -0.560075
  37517    0.319068    -0.560075
  37518    0.343612    -0.560075
  37519    0.368155    -0.560075
  37520    0.392699    -0.560075
  37521    0.417243    -0.560075
  37522    0.441786    -0.560075
  37523    0.466330    -0.560075
  37524    0.490874    -0.560075
  37525    0.515418    -0.560075
  37526    0.539961    -0.560075
  37527    0.564505    -0.560075
  37528    0.589049    -0.560075
  37529    0.613592    -0.560075
  37530    0.638136    -0.560075
  37531    0.662680    -0.560075
  37532    0.687223    -0.560075
  37533    0.711767    -0.560075
  37534    0.736311    -0.560075
  37535    0.760854    -0.560075
  37536    0.785398    -0.560075
  37537    0.809942    -0.560075
  37538    0.834486    -0.560075
  37539    0.859029    -0.560075
  37540    0.883573    -0.560075
  37541    0.908117    -0.560075
  37542    0.932660    -0.560075
  37543    0.957204    -0.560075
  37544    0.981748    -0.560075
  37545    1.006291    -0.560075
  37546    1.030835    -0.560075
  37547    1.055379    -0.560075
  37548    1.079922    -0.560075
  37549    1.104466    -0.560075
  37550    1.129010    -0.560075
  37551    1.153554    -0.560075
  37552    1.178097    -0.560075
  37553    1.202641    -0.560075
  37554    1.227185    -0.560075
  37555    1.251728    -0.560075
  37556    1.276272    -0.560075
  37557    1.300816    -0.560075
  37558    1.325359    -0.560075
  37559    1.349903    -0.560075
  37560    1.374447    -0.560075
  37561    1.398990    -0.560075
  37562    1.423534    -0.560075
  37563    1.448078    -0.560075
  37564    1.472622    -0.560075
  37565    1.497165    -0.560075
  37566    1.521709    -0.560075
  37567    1.546253    -0.560075
  37568    1.570796    -0.560075
  37569    1.595340    -0.560075
  37570    1.619884    -0.560075
  37571    1.644427    -0.560075
  37572    1.668971    -0.560075
  37573    1.693515    -0.560075
  37574    1.718058    -0.560075
  37575    1.742602    -0.560075
  37576    1.767146    -0.560075
  37577    1.791690    -0.560075
  37578    1.816233    -0.560075
  37579    1.840777    -0.560075
  37580    1.865321    -0.560075
  37581    1.889864    -0.560075
  37582    1.914408    -0.560075
  37583    1.938952    -0.560075
  37584    1.963495    -0.560075
  37585    1.988039    -0.560075
  37586    2.012583    -0.560075
  37587    2.037126    -0.560075
  37588    2.061670    -0.560075
  37589    2.086214    -0.560075
  37590    2.110758    -0.560075
  37591    2.135301    -0.560075
  37592    2.159845    -0.560075
  37593    2.184389    -0.560075
  37594    2.208932    -0.560075
  37595    2.233476    -0.560075
  37596    2.258020    -0.560075
  37597    2.282563    -0.560075
  37598    2.307107    -0.560075
  37599    2.331651    -0.560075
  37600    2.356194    -0.560075
  37601    2.380738    -0.560075
  37602    2.405282    -0.560075
  37603    2.429826    -0.560075
  37604    2.454369    -0.560075
  37605    2.478913    -0.560075
  37606    2.503457    -0.560075
  37607    2.528000    -0.560075
  37608    2.552544    -0.560075
  37609    2.577088    -0.560075
  37610    2.601631    -0.560075
  37611    2.626175    -0.560075
  37612    2.650719    -0.560075
  37613    2.675262    -0.560075
  37614    2.699806    -0.560075
  37615    2.724350    -0.560075
  37616    2.748894    -0.560075
  37617    2.773437    -0.560075
  37618    2.797981    -0.560075
  37619    2.822525    -0.560075
  37620    2.847068    -0.560075
  37621    2.871612    -0.560075
  37622    2.896156    -0.560075
  37623    2.920699    -0.560075
  37624    2.945243    -0.560075
  37625    2.969787    -0.560075
  37626    2.994330    -0.560075
  37627    3.018874    -0.560075
  37628    3.043418    -0.560075
  37629    3.067962    -0.560075
  37630    3.092505    -0.560075
  37631    3.117049    -0.560075
  37632    3.141593    -0.560075
  37633    3.166136    -0.560075
  37634    3.190680    -0.560075
  37635    3.215224    -0.560075
  37636    3.239767    -0.560075
  37637    3.264311    -0.560075
  37638    3.288855    -0.560075
  37639    3.313399    -0.560075
  37640    3.337942    -0.560075
  37641    3.362486    -0.560075
  37642    3.387030    -0.560075
  37643    3.411573    -0.560075
  37644    3.436117    -0.560075
  37645    3.460661    -0.560075
  37646    3.485204    -0.560075
  37647    3.509748    -0.560075
  37648    3.534292    -0.560075
  37649    3.558835    -0.560075
  37650    3.583379    -0.560075
  37651    3.607923    -0.560075
  37652    3.632467    -0.560075
  37653    3.657010    -0.560075
  37654    3.681554    -0.560075
  37655    3.706098    -0.560075
  37656    3.730641    -0.560075
  37657    3.755185    -0.560075
  37658    3.779729    -0.560075
  37659    3.804272    -0.560075
  37660    3.828816    -0.560075
  37661    3.853360    -0.560075
  37662    3.877903    -0.560075
  37663    3.902447    -0.560075
  37664    3.926991    -0.560075
  37665    3.951535    -0.560075
  37666    3.976078    -0.560075
  37667    4.000622    -0.560075
  37668    4.025166    -0.560075
  37669    4.049709    -0.560075
  37670    4.074253    -0.560075
  37671    4.098797    -0.560075
  37672    4.123340    -0.560075
  37673    4.147884    -0.560075
  37674    4.172428    -0.560075
  37675    4.196971    -0.560075
  37676    4.221515    -0.560075
  37677    4.246059    -0.560075
  37678    4.270603    -0.560075
  37679    4.295146    -0.560075
  37680    4.319690    -0.560075
  37681    4.344234    -0.560075
  37682    4.368777    -0.560075
  37683    4.393321    -0.560075
  37684    4.417865    -0.560075
  37685    4.442408    -0.560075
  37686    4.466952    -0.560075
  37687    4.491496    -0.560075
  37688    4.516039    -0.560075
  37689    4.540583    -0.560075
  37690    4.565127    -0.560075
  37691    4.589671    -0.560075
  37692    4.614214    -0.560075
  37693    4.638758    -0.560075
  37694    4.663302    -0.560075
  37695    4.687845    -0.560075
  37696    4.712389    -0.560075
  37697    4.736933    -0.560075
  37698    4.761476    -0.560075
  37699    4.786020    -0.560075
  37700    4.810564    -0.560075
  37701    4.835107    -0.560075
  37702    4.859651    -0.560075
  37703    4.884195    -0.560075
  37704    4.908739    -0.560075
  37705    4.933282    -0.560075
  37706    4.957826    -0.560075
  37707    4.982370    -0.560075
  37708    5.006913    -0.560075
  37709    5.031457    -0.560075
  37710    5.056001    -0.560075
  37711    5.080544    -0.560075
  37712    5.105088    -0.560075
  37713    5.129632    -0.560075
  37714    5.154175    -0.560075
  37715    5.178719    -0.560075
  37716    5.203263    -0.560075
  37717    5.227807    -0.560075
  37718    5.252350    -0.560075
  37719    5.276894    -0.560075
  37720    5.301438    -0.560075
  37721    5.325981    -0.560075
  37722    5.350525    -0.560075
  37723    5.375069    -0.560075
  37724    5.399612    -0.560075
  37725    5.424156    -0.560075
  37726    5.448700    -0.560075
  37727    5.473243    -0.560075
  37728    5.497787    -0.560075
  37729    5.522331    -0.560075
  37730    5.546875    -0.560075
  37731    5.571418    -0.560075
  37732    5.595962    -0.560075
  37733    5.620506    -0.560075
  37734    5.645049    -0.560075
  37735    5.669593    -0.560075
  37736    5.694137    -0.560075
  37737    5.718680    -0.560075
  37738    5.743224    -0.560075
  37739    5.767768    -0.560075
  37740    5.792311    -0.560075
  37741    5.816855    -0.560075
  37742    5.841399    -0.560075
  37743    5.865943    -0.560075
  37744    5.890486    -0.560075
  37745    5.915030    -0.560075
  37746    5.939574    -0.560075
  37747    5.964117    -0.560075
  37748    5.988661    -0.560075
  37749    6.013205    -0.560075
  37750    6.037748    -0.560075
  37751    6.062292    -0.560075
  37752    6.086836    -0.560075
  37753    6.111379    -0.560075
  37754    6.135923    -0.560075
  37755    6.160467    -0.560075
  37756    6.185011    -0.560075
  37757    6.209554    -0.560075
  37758    6.234098    -0.560075
  37759    6.258642    -0.560075
  37760    0.012272    -0.572419
  37761    0.036816    -0.572419
  37762    0.061359    -0.572419
  37763    0.085903    -0.572419
  37764    0.110447    -0.572419
  37765    0.134990    -0.572419
  37766    0.159534    -0.572419
  37767    0.184078    -0.572419
  37768    0.208621    -0.572419
  37769    0.233165    -0.572419
  37770    0.257709    -0.572419
